Ioff,Ion,SS,Vth
106.912,50.1158,72.475,27.784
109.506,50.0936,77.472,32.319
96.0377,49.8513,79.5124,21.467
92.7549,49.3972,78.2981,18.505
108.758,49.6575,71.657,28.956
103.819,50.325,76.27,26.64
108.958,50.07,77.191,31.122
94.4157,49.5785,77.6394,19.673
107.585,50.0043,74.166,28.896
112.581,50.2183,74.558,33.536
108.977,50.0226,75.54,30.82
118.842,51.0046,71.597,36.079
111.699,49.6944,76.394,33.283
97.0991,49.4696,77.4606,21.691
104.516,49.9809,76.434,27.464
102.678,49.7396,76.3805,25.829
107.377,50.3597,74.561,28.89
99.5381,49.5971,74.796,22.889
107.804,49.9377,76.469,30.054
111.36,51.1173,75.815,32.589
100.908,49.4886,78.0647,24.943
104.884,50.1539,74.184,26.784
106.689,50.0069,73.412,27.945
102.031,49.4855,78.0338,25.744
103.457,49.6989,79.156,27.809
108.549,50.4054,78.465,31.282
100.98,49.7684,75.5152,24.252
108.502,49.8125,74.305,29.798
100.545,49.9178,77.1981,24.38
104.809,49.9913,75.767,27.382
100.215,49.5735,81.4679,25.675
112.371,50.5625,75.059,32.277
98.6657,49.7026,77.5183,22.956
102.377,49.8052,78.706,26.707
95.367,49.726,77.6683,20.433
103.853,49.7855,73.928,26.211
100.75,49.5494,76.2542,24.128
106.488,49.7312,77.919,29.458
94.6994,49.764,77.8066,19.934
111.552,49.9225,74.806,32.525
102.543,49.9411,76.3582,25.789
100.607,49.9038,77.5548,24.667
105.886,50.0196,78.334,29.358
97.6652,49.4589,76.8846,22.064
105.432,50.2401,75.207,27.776
102.777,49.7294,75.56,25.843
99.8756,50.0944,74.7794,23.239
112.726,49.8708,74.003,33.211
106.446,50.5921,76.673,28.82
101.101,50.2173,77.6143,24.975
107.516,49.7761,73.591,29
100.187,49.7447,75.2515,23.478
108.317,50.1268,76.288,30.231
105.402,49.8658,75.602,27.735
101.948,50.1399,78.2113,25.949
110.098,49.849,77.613,31.667
97.2732,49.8163,76.8448,21.607
108.41,50.2134,74.805,30.477
102.922,49.7414,75.606,25.79
118.929,50.4034,71.124,37.12
101.531,49.9507,76.1409,24.923
105.38,49.6699,79.1,29.415
107.796,50.1308,75.474,29.571
112.831,49.9294,74.914,33.708
105.388,49.7536,76.017,28.096
105.645,50.2184,78.358,28.912
106.876,49.669,76.237,29.207
108.211,49.7283,76.649,30.447
105.983,49.7497,75.705,28.374
97.8705,49.304,77.565,22.505
96.7809,49.7669,77.0832,21.414
102.415,49.8175,76.8687,25.527
103.066,49.9907,75.542,25.779
103.035,49.6188,77.087,26.324
104.446,49.8718,77.409,27.669
101.713,49.6428,75.7768,25.043
110.496,49.7783,72.567,31.035
106.042,50.0449,74.636,27.97
93.5549,49.3672,80.2944,19.48
91.3698,49.3941,77.5527,17.177
102.986,50.1127,75.41,25.736
104.207,49.6165,73.751,26.306
100.056,49.9189,78.242,24.439
108.433,50.2295,77.335,30.548
109.065,49.9609,75.315,30.511
102.646,49.5282,77.473,26.369
93.1249,49.228,81.9135,19.715
102.694,50.2039,79.846,26.86
106.729,50.6043,73.47,27.895
111.075,50.3747,74.899,32.2
108.91,50.1083,74.976,30.406
108.287,50.3446,75.109,29.957
97.9538,49.5711,77.2065,22.385
104.324,49.3636,75.542,26.876
103.803,49.6756,73.48,25.691
93.3927,49.4806,75.8041,18.324
106.357,49.8645,77.164,29.177
100.019,49.8866,79.1699,24.425
101.675,49.733,76.8151,25.18
105.309,50.2762,79.498,29.072
97.8724,49.9409,78.8027,22.72
100.956,49.7341,76.6145,24.357
106.293,50.0967,73.096,27.651
98.9404,49.9842,77.3718,23.104
99.1399,49.4332,76.4588,23.09
108.591,49.824,76.646,30.77
104.192,50.0788,74.592,26.523
92.0912,49.5773,76.515,17.511
105.375,49.6537,73.378,27.048
112.712,51.0667,77.301,34.324
98.0794,49.3115,77.9614,22.818
105.038,49.8325,79.43,28.939
94.7452,49.4798,78.2812,20.057
99.5453,49.5581,79.942,24.355
116.034,50.5108,71.921,35.587
108.839,50.6203,77.5,31.104
105.938,50.02,76.447,28.899
106.331,50.0918,76.444,28.871
108.359,50.1718,74.734,30.141
106.197,49.4865,73.358,27.658
98.2619,49.7064,76.6648,22.438
106.45,49.6596,77.296,29.406
92.9641,49.3153,82.9004,19.679
103.182,49.6513,73.513,25.624
102.466,49.7862,76.3948,25.658
100.314,50.0357,77.0137,24.236
100.464,49.5578,80.7592,25.702
97.5259,49.5734,76.5047,21.921
105.921,49.66,79.386,29.876
103.738,50.1125,78.592,27.463
99.5099,49.9743,80.1466,24.638
99.1375,49.6766,77.8163,23.565
109.219,50.4498,74.44,30.203
97.6888,49.8667,77.466,22.29
105.22,50.063,76.187,27.85
99.068,49.221,77.4028,23.359
99.0591,49.5772,76.6331,22.769
92.3677,49.4944,78.5915,18.134
103.804,49.6615,75.324,26.423
101.825,49.7363,76.6708,25.508
99.1916,49.4066,76.7211,23.111
118.55,50.1802,71.895,37.296
100.27,49.9207,77.4315,24.146
91.5206,49.5174,77.2892,17.333
103.878,49.7965,77.66,27.274
96.115,49.7422,78.4723,21.147
111.475,49.63,74.408,31.916
102.349,49.599,76.7322,25.818
109.022,50.3181,72.566,29.283
99.5391,49.5321,78.9658,24.066
108.692,49.8355,75.446,31.001
101.013,50.3127,74.184,23.81
110.439,49.8241,74.483,31.625
105.367,50.0853,74.526,27.283
105.736,50.1189,75.756,28.389
99.4952,49.2753,75.0885,22.892
107.705,49.4984,76.474,30.306
109.12,49.9835,77.469,31.456
99.0353,49.7531,76.5201,23.015
107.373,49.7569,75.541,29.555
95.5676,49.1383,78.8019,20.756
108.349,49.8397,74.223,29.755
102.82,50.0389,76.586,26.155
100.633,49.4963,73.6422,23.386
110.969,50.1055,76.735,33.051
106.235,50.0425,77.062,29.138
105.252,49.9606,76.397,27.997
106.176,50.3247,74.72,27.955
113.951,51.1142,75.486,34.162
99.9494,49.7356,74.4671,23.025
114.161,50.2449,69.947,32.263
109.944,49.8398,73.158,30.66
99.9843,49.6327,75.8787,23.605
101.844,49.4244,78.5888,26.027
96.1877,49.4112,77.6124,20.965
104.506,49.5765,76.921,27.748
100.739,49.3685,76.9781,24.62
100.36,49.3209,77.6668,24.532
109.711,49.8788,72.854,29.929
108.752,49.9091,71.826,29.087
121.937,50.0721,74.739,41.055
109.365,50.1888,77.254,31.527
105.316,49.8864,76.282,28.348
94.2333,49.7432,76.266,19.099
105.094,50.0337,77.831,28.412
106.294,49.9441,76.31,28.613
107.044,49.8478,74.593,28.971
96.8664,49.3657,79.0886,21.897
102.541,49.7036,75.6285,25.45
102.982,49.8189,74.9614,25.594
97.4288,49.7524,79.4318,22.597
115.899,50.4004,72.637,34.966
103.924,49.9298,74.356,26.544
118.37,50.7981,72.429,37.199
105.531,49.7111,76.711,28.608
101.528,49.2044,77.6183,25.516
102.122,49.8445,74.818,24.878
101.684,49.6061,78.9944,26.213
98.4799,49.7035,79.0199,23.29
102.338,49.9036,77.834,26.231
104.828,49.999,73.958,26.663
100.882,49.9236,76.0904,24.41
106.742,50.0562,79.023,30.265
108.359,49.7405,74.53,29.835
112.69,50.4134,74.026,32.875
103.153,49.9936,80.008,27.351
110.904,50.6875,72.819,31.2
102.525,50.2247,77.6376,25.762
114.295,50.7018,72.472,33.277
98.7484,49.7362,77.1156,22.96
111.507,50.359,71.634,31.23
112.468,49.9689,73.009,32.957
109.658,50.0927,76.579,31.405
106.767,50.11,74.075,28.562
97.1906,50.0815,75.3754,21.178
103.254,49.8537,78.282,27.156
99.5023,49.7949,75.673,23.016
94.7875,49.5723,77.3115,19.792
116.111,50.2524,73.476,35.275
101.372,49.7672,77.1413,24.951
98.4047,49.2699,76.1358,22.465
109.747,50.4733,76.251,31.578
109.935,49.7662,75.74,31.683
103.198,49.9062,74.312,25.739
101.787,49.7471,76.5912,25.201
110.365,50.1916,73.96,30.966
99.2141,49.8423,78.3078,23.838
115.994,50.0329,74.292,36.178
109.46,50.4551,76.107,30.601
103.962,49.8729,78.629,27.822
111.283,49.6348,75.37,32.285
114.497,50.6185,77.248,35.583
102.418,49.9757,76.112,25.696
104.19,50.3511,80.261,28.338
98.3927,49.4305,81.2578,23.909
104.619,50.1272,77.542,27.939
109.265,49.6706,74.021,30.588
103.754,49.8862,76.882,26.92
102.867,49.9204,80.633,27.582
96.0862,49.2155,79.0389,21.27
121.356,50.301,71.903,39.143
111.988,50.0413,73.61,32.37
103.382,50.683,76.16,26.253
111.957,50.6565,71.821,31.579
103.427,49.694,75.749,26.379
95.2962,49.5996,81.0409,21.35
102.758,49.806,77.648,26.616
102.448,49.4429,77.4316,26.076
107.595,49.4433,75.385,29.625
100.587,49.8527,76.4458,24.456
103.071,49.7327,78.623,27.039
103.083,49.9439,78.487,26.972
111.974,50.6811,73.569,32.267
108.344,50.0466,75.436,30.164
100.691,50.2062,73.674,23.403
111.903,49.959,74.398,32.164
103.81,49.9808,75.364,26.444
104.752,49.5808,74.702,27.034
100.842,49.7054,75.4204,24.211
108.814,50.3477,75.426,30.741
113.941,50.732,73.329,33.436
93.8133,49.5376,80.0899,19.691
97.4118,49.3616,79.0992,22.571
101.53,49.9911,78.644,25.33
105.749,50.3166,75.823,28.299
103.205,49.8285,76.578,26.541
102.791,49.5916,78.016,26.515
102.373,49.9723,75.9313,25.515
104.156,50.339,76.456,27.088
108.892,50.3521,75.773,30.67
108.839,49.9775,71.753,29.039
101.335,50.0372,75.535,24.445
116.752,50.1056,71.166,35.715
95.1794,49.6652,79.9308,20.898
96.6233,49.3889,74.9847,20.556
99.9441,50.1862,79.4966,24.744
115.185,50.1711,73.559,35.358
113.757,50.5673,71.795,32.397
110.367,49.9518,75.588,31.859
109.972,49.8401,73.495,30.652
102.406,49.7348,74.5115,24.966
99.8951,49.3749,75.8784,23.458
106.696,49.3742,80.649,30.848
95.1679,49.3743,79.4111,20.691
99.7111,49.5207,77.9159,24.011
100.93,49.7999,79.2335,25.376
104.21,49.9105,77.85,27.478
103.693,49.8158,76.649,26.885
109.892,50.3996,75.218,31.221
107.057,49.9386,76.187,29.665
100.709,49.3447,77.8671,24.679
106.551,50.3947,72.747,27.441
104.022,49.8293,75.818,26.973
111.667,50.4656,72.863,31.729
106.683,49.8908,74.708,28.513
105.737,50.0797,75.864,28.03
115.015,50.5005,74.199,34.687
107.572,49.9846,75.892,29.619
103.461,49.888,74.321,25.907
114.272,50.5397,76.739,35.328
94.1962,49.5632,77.2319,19.284
103.336,50.1286,76.17,26.386
103.659,49.8036,76.144,26.652
102.914,50.0603,75.5895,25.668
104.241,49.7813,75.069,26.811
101.41,50.6183,77.449,25.255
97.3182,49.3981,77.7477,22.023
112.316,50.1972,74.52,32.527
103.806,49.6884,78.642,27.696
98.1873,49.7556,76.6831,22.269
103.578,49.9178,75.98,26.482
106.459,49.5195,75.649,28.6
111.184,50.4598,74.876,32.306
101.11,49.2775,76.551,24.805
102.736,50.0294,74.9416,25.286
107.672,49.8441,77.513,30.535
107.579,50.1238,74.531,29.275
102.087,49.6526,76.7017,25.47
111.241,50.1641,76.156,32.599
116.024,50.5523,72.239,34.816
94.5615,49.068,79.984,20.347
106.843,50.3235,76.903,29.421
105.163,49.7994,76.896,28.177
106.572,49.8374,75,28.417
109.408,49.9515,77.099,31.682
99.359,49.9712,76.4288,23.286
93.5605,49.6597,80.7364,19.658
108.015,49.9203,75.487,30.027
98.8967,49.6633,76.8733,23.081
98.8763,49.6673,77.4449,23.129
99.3664,49.6209,76.2399,23.217
89.6418,49.13,80.07862,16.297
108.097,49.6405,74.848,29.715
108.529,50.0254,73.997,29.882
96.1216,49.6621,76.84,20.936
117.39,50.483,74.41,36.484
105.178,50.863,75.579,27.519
104.185,49.8516,75.063,26.641
99.2403,49.7996,76.0792,23.169
117.418,50.1328,74.394,36.605
108.197,49.9855,77.792,30.961
106.275,49.7734,75.232,27.221
106.446,49.8341,75.143,28.496
114.603,50.1043,75.48,35.564
106.859,50.2591,75.159,28.8
100.928,49.9332,75.0012,23.991
103.278,49.8177,75.873,26.05
100.56,49.7992,76.8048,24.284
111.374,50.1839,75.791,32.866
112.38,50.3916,73.408,32.54
103.297,49.7286,74.584,25.71
109.772,50.829,72.373,30.332
107.65,50.2996,76.539,29.821
103.416,49.6021,77.304,26.922
99.9354,49.3954,76.4537,23.712
91.8152,49.5185,80.2181,18.131
112.475,50.0796,74.741,33.877
105.582,49.9184,76.547,28.224
107.891,49.7439,73.217,29.521
106.941,50.3565,73.422,28.068
98.5801,49.5354,77.4739,22.832
98.7956,49.5111,75.373,22.572
106.302,49.9892,74.844,28.462
110.265,50.3314,72.686,30.734
93.1053,49.386,79.4126,18.958
99.6083,50.1468,76.5818,23.496
116.386,50.2264,73.273,35.71
106.304,49.8782,76.191,28.848
101.762,49.39,75.447,24.844
104.707,49.8074,75.245,26.911
110.007,49.9938,73.415,30.635
109.865,50.4771,72.687,29.917
103.161,49.7379,74.284,25.554
110.102,50.0521,79.79,33.224
105.315,50.1055,76.65,28.038
96.7089,49.6788,78.3994,21.629
99.9705,49.7096,76.4006,23.55
103.662,50.0321,76.285,26.564
113.212,50.4791,72.096,32.392
106.785,49.8547,73.988,28.606
97.8984,49.7556,78.9246,22.744
97.023,49.9859,78.3606,22.101
113.44,50.0996,74.227,33.581
101.885,49.8618,74.4758,24.638
97.0842,49.5826,78.2502,21.921
98.4671,49.6343,79.1077,23.258
118.66,50.3613,69.767,36.617
102.912,49.3926,77.15,26.454
94.1283,49.4553,78.0715,19.493
99.0264,49.5994,80.8957,24.356
102.768,49.539,76.1335,25.905
101.272,49.6849,78.8844,25.565
108.303,49.8953,72.788,29.217
99.8342,49.7267,78.3689,24.267
101.414,49.5946,77.8834,25.435
98.6733,49.703,75.0916,22.397
99.3211,49.5702,80.5469,24.53
95.2875,49.4286,80.1713,21.034
94.5342,49.4696,79.0834,20.125
105.947,49.5545,79.541,29.749
107.122,49.9424,75.962,29.475
109.478,49.9697,72.369,30.041
110.9,50.1828,74.744,31.911
104.232,49.8747,75.654,26.703
101.485,49.3984,75.1576,24.567
112.356,50.4203,73.854,32.811
106.485,49.7175,78.758,29.795
108.324,49.3617,76.07,30.734
102.982,49.8322,75.7721,25.726
104.277,49.7535,78.665,27.86
105.091,49.4295,75.631,27.528
111.745,50.4271,71.495,31.101
99.9167,49.4601,75.4379,23.328
108.451,50.437,73.059,29.11
101.328,50.2365,74.5003,24.179
109.724,50.3573,75.464,31.25
103.117,49.7485,78.622,27.061
110.988,50.2586,75.274,32.187
101.662,49.6753,79.989,26.345
105.476,49.9745,79.471,29.284
100.226,49.6183,77.1214,24.215
98.0177,49.1996,76.3106,22.001
101.684,49.8592,79.1443,25.992
105.165,50.1027,74.527,27.203
99.2282,49.8878,77.1854,23.441
108.942,50.0216,71.804,29.089
93.6909,49.4075,76.6356,18.829
98.8895,49.6055,75.383,22.562
112.029,50.963,71.27,31.106
99.5496,49.8775,76.7731,23.498
114.207,50.1073,74.115,34.219
117.814,50.3354,71.556,35.634
113.524,50.191,73.188,32.698
102.158,49.897,79.5301,26.68
115.717,50.533,73.271,35.209
97.6895,49.7062,78.2009,22.343
101.157,49.6545,77.7035,25.149
107.853,50.3259,74.04,29.243
102.495,49.8558,75.094,25.244
102.195,49.9424,78.5522,26.136
92.924,49.2977,80.0959,18.998
105.107,50.0021,77.151,28.01
101.01,49.4857,75.9812,24.354
111.636,50.3598,75.538,32.842
104.851,49.7153,76.46,27.614
110.261,50.1737,74.642,30.961
101.982,50.0161,78.8138,26.131
115.206,50.7136,74.624,35.199
98.9483,49.7361,77.1289,23.328
105.188,49.6445,74.32,27.216
103.028,49.9612,78.11,26.811
98.547,49.6433,78.8678,23.242
102.576,49.8511,75.8321,25.612
105.483,49.8447,79.162,29.25
99.6409,49.8253,74.9447,23.088
100.076,49.8222,78.8395,24.651
112.439,50.2905,75.471,33.3
110.103,49.977,75.724,31.525
111.978,50.6029,69.517,30.394
111.443,50.206,76.399,33.012
101.144,50.0111,76.342,24.667
107.554,49.9267,73.055,28.675
89.9887,49.447,79.29912,16.526
105.653,50.474,76.45,28.315
101.364,49.9178,76.0704,24.739
103.841,49.7736,74.892,26.226
104.467,50.3951,75.706,27.012
96.9173,49.9432,76.821,21.426
105.559,49.8632,77.811,28.889
108.207,49.8082,74.145,29.787
101.623,49.8295,79.718,26.123
107.16,50.2698,76.29,29.296
105.294,49.7122,74.159,27.266
105.536,49.9091,76.465,28.206
111.877,50.4612,72.035,31.375
94.3442,49.3156,77.6453,19.527
105.608,50.4769,75.405,27.669
97.09,49.2842,77.7411,21.519
109.768,50.1881,76.381,31.395
104.172,49.7643,77.224,27.467
100.273,50.1473,80.334,25.257
92.3663,49.2604,82.0657,19.037
105.446,49.6134,75.517,27.95
96.4937,49.9518,78.7052,21.638
102.577,49.6568,76.7413,26.081
100.188,49.9623,77.6132,24.259
95.6407,49.5889,78.5279,20.925
94.1989,49.928,78.451,19.618
105.874,49.5704,75.693,28.533
103.516,50.1868,73.606,25.55
112.381,50.5326,74.925,32.962
102.496,49.887,78.157,26.395
96.5422,49.7284,79.5092,22.011
104.583,50.0461,75.468,27.03
111.247,50.9004,72.801,30.905
103.113,49.7079,76.389,26.238
108.877,49.6559,76.259,30.996
103.173,49.9867,75.57,26.383
105.098,50.2888,72.244,26.169
104.061,49.875,74.623,26.504
94.7301,49.2027,77.8619,19.965
110.4,49.8304,74.79,31.683
101.882,49.7199,76.7134,25.42
109.808,49.9613,73.564,30.767
118.173,50.3499,73.75,37.327
99.4714,49.486,78.0384,23.858
108.937,50.0886,74.732,30.2
104.233,50.0173,77.705,27.455
107.994,50.0483,74.735,29.681
103.814,49.7906,77.203,27.259
100.452,49.864,77.6036,24.371
98.7431,49.6705,80.5895,23.917
102.731,49.0745,74.6824,25.498
119.064,50.5773,74.428,39.05
96.7595,49.0991,77.9782,21.553
105.595,49.7834,77.713,28.693
105.897,49.7267,76.276,28.436
110.227,50.2843,74.303,31.151
108.079,50.4577,76.516,30.101
103.602,49.5463,78.59,27.699
104.364,49.6838,74.356,26.519
103.992,49.6278,74.017,26.365
118.243,50.2381,70.702,35.779
114.036,50.4523,74.388,34.225
93.348,49.3494,78.6709,19.04
95.5823,49.6915,76.0367,20.164
111.911,50.2227,73.68,33.092
112.687,49.7082,77.172,34.75
103.679,50.0187,75.764,26.506
101.563,49.6872,76.5963,25.08
108.695,49.7622,76.01,30.56
101.473,49.7034,79.9451,26.23
103.746,49.9409,79.584,27.836
102.807,49.7188,77.735,26.539
107.685,49.9736,73.92,29.395
103.54,50.0116,77.491,27.021
105.71,49.8093,79.893,29.638
100.813,49.5594,76.6226,24.312
103.338,49.5814,74.559,25.841
107.648,49.7947,75.625,29.786
100.895,49.551,77.5306,24.747
112.421,49.9039,73.05,32.531
105.642,49.547,76.568,28.422
114.515,49.9564,73.31,34.306
120.489,50.8119,72.984,37.564
107.804,49.871,77.822,30.772
101.102,49.8081,76.8942,24.672
110.65,49.9421,76.2,32.395
107.092,50.0219,74.353,28.86
105.048,49.7983,76,27.81
98.9295,49.7173,79.9831,23.964
100.772,49.8338,79.8706,25.381
120.444,49.7674,68.406,37.498
105.287,49.6935,76.784,28.208
105.682,49.8251,75.642,27.841
103.348,50.1445,77.537,26.784
108.047,50.5106,74.42,29.404
101.421,50.2279,77.2828,25.135
97.427,49.7481,80.3136,22.879
102.127,49.0673,78.2792,26.175
106.274,49.9445,79.445,30.02
98.1123,50.3144,78.465,22.858
103.988,49.5759,76.918,27.283
110.411,50.2978,75.884,31.903
97.9332,49.2671,77.8595,22.498
101.294,50.1338,77.2632,25.05
103.68,49.5442,76.467,26.851
96.5721,49.5907,75.275,20.559
108.757,49.8377,73.212,29.663
104.721,50.0309,73.144,26.249
112.384,50.1115,76.105,33.767
104.385,49.9228,73.267,26.072
103.881,49.8764,77.015,27.276
100.715,50.2318,77.4362,24.597
94.5762,49.462,78.0549,19.822
104.284,50.0205,75.565,26.756
104.426,49.5806,74.774,26.902
97.1729,49.9379,76.0743,21.415
108.128,50.3321,73.759,29.509
94.651,49.8178,78.1579,19.924
111.387,50.1979,71.74,30.771
104.28,49.9341,77.25,27.556
99.5278,49.4169,78.9248,24.181
97.0456,49.9153,78.5747,22.077
102.77,49.5117,73.1925,24.824
109.96,50.1343,74.323,30.206
108.039,49.9652,76.363,30.145
97.5168,49.3426,76.3238,21.69
112.291,49.7641,74.181,32.968
101.253,50.0465,77.6636,25.152
100.33,49.6002,78.4987,24.664
98.4677,49.622,79.6428,23.285
106.106,50.2503,75.63,28.122
103.356,49.9885,75.848,26.198
99.3226,49.8596,78.3616,23.862
95.5729,48.9465,78.0885,20.564
94.4188,49.9028,77.1527,19.439
105.657,49.3213,72.52,27.105
96.3436,49.7593,77.5651,21.212
102.721,50.3509,74.4334,25.251
117.563,50.3258,73.518,36.962
102.503,50.0553,78.486,26.577
91.445,49.5708,78.7722,17.543
112.038,50.0373,75.921,33.029
97.6865,49.6923,75.2549,21.51
103.372,50.0061,77.515,26.829
92.3622,49.5454,78.095,18.1
94.6325,49.4213,79.0562,20.156
111.567,50.2005,80.769,35.054
108.439,50.5645,76.097,30.188
94.344,49.3889,77.6702,19.4
103.569,49.7013,74.895,26.248
99.6039,49.6115,78.2077,24.053
104.074,49.7725,75.506,26.701
98.6462,49.9623,77.1151,22.867
108.377,50.0516,75.972,30.101
104.192,50.1098,77.755,27.469
103.074,49.8766,74.498,25.744
98.9327,49.4952,77.9384,23.492
109.766,50.1367,74.469,31.242
100.842,49.773,76.9931,24.604
108.007,50.1557,75.339,29.499
97.0474,49.7734,77.5628,21.677
107.434,49.6854,76.102,29.536
104.462,50.0827,76.745,27.419
115.249,50.4446,74.563,34.982
111.791,50.117,72.572,31.754
115.213,49.6132,73.133,35.067
103.498,49.6843,76.061,26.306
102.837,49.9331,74.3145,25.267
107.349,49.9866,77.224,30.129
109.056,50.018,75.219,30.854
94.3788,49.3994,76.0208,19.27
109.131,50.9543,77.492,31.512
96.4371,49.6253,77.2067,21.122
108.768,49.7153,77.561,31.269
102.864,50.0464,75.105,25.436
109.244,50.4567,73.875,30.272
105.988,49.7843,76.715,28.731
104.154,49.9515,75.225,26.878
106.241,50.0631,77.191,29.033
111.002,49.6517,75.988,32.462
108.007,50.399,75.625,29.799
96.8885,49.664,78.8482,21.964
105.394,49.8428,75.278,27.834
100.23,49.7272,79.8846,24.915
95.654,49.4595,79.5787,21.126
103.234,50.2135,78.042,26.947
108.344,49.423,75.164,30.24
112.014,50.1848,76.836,33.711
112.249,49.898,73.914,32.532
105.215,49.7541,76.479,27.705
117.187,50.9758,70.957,35.997
100.258,49.6057,79.5222,25.002
107.9,50.0958,76.226,30.365
115.794,50.4911,70.622,34.163
100.344,49.0579,79.7633,25.155
99.9326,50.0383,75.3929,23.366
103.215,49.7607,75.584,26.135
110.7,50.1023,75.786,32.358
106.347,49.4585,77.22,29.516
106.383,50.3066,78.424,29.424
98.5624,49.8234,74.847,22.171
111.5,50.0282,75.882,32.457
103.006,49.9305,77.361,26.617
93.1165,49.349,79.8722,19.262
106.05,50.0467,73.842,27.652
96.27,49.5779,79.4601,21.588
109.706,50.2292,74.453,30.696
97.574,49.8384,82.5775,23.559
114.721,50.257,67.233,32.122
100.3,49.2721,78.514,24.707
92.7392,49.053,78.0486,18.393
97.2647,49.7632,75.7546,21.338
100.273,49.6035,77.4202,24.258
102.307,49.8323,79.2593,26.488
93.223,49.6364,77.2642,18.667
108.27,49.8844,70.961,28.464
104.592,49.7465,76.465,27.479
102.921,49.7306,75.982,26.174
95.8553,49.424,78.4354,20.911
107.079,50.1958,75.983,29.447
97.1077,49.8582,76.6217,21.562
109.129,50.1532,74.47,29.991
109.027,50.5024,77.372,31.452
103.919,50.0957,76.22,26.904
96.7014,49.7852,77.6834,21.421
98.148,49.4997,77.5364,22.555
95.737,49.8598,79.0359,21.153
103.189,49.2764,77.412,26.65
99.6582,49.6057,76.6161,23.374
115.112,50.5968,75.72,35.561
104.219,49.7232,77.66,27.669
105.52,49.8889,74.149,27.601
97.2767,49.6115,76.8937,21.749
98.8979,49.847,80.1981,24.032
97.5075,49.5114,75.6993,21.653
109.375,49.9587,74.305,30.695
105.888,50.6092,78.784,29.219
106.588,49.901,78.707,29.952
95.6372,49.4815,80.2872,21.304
104.166,50.0436,75.521,26.84
97.173,49.1534,75.763,21.32
108.757,50.0797,72.564,29.255
102.634,49.7488,75.0082,25.548
102.931,49.7709,75.3747,25.752
109.307,49.7025,74.351,30.519
103.993,49.9952,75.3,26.62
104.187,50.2124,73.318,25.986
98.9503,49.7252,74.986,22.455
105.727,49.7466,73.64,27.354
103.171,50.0038,77.366,26.459
103.375,49.672,76.702,26.603
105.739,50.0072,75.565,28.044
113.442,50.9484,76.762,34.252
99.8687,49.3235,76.7951,23.927
95.6436,49.711,77.4854,20.616
105.102,50.1623,72.891,26.535
107.434,50.5079,73.265,28.531
116.486,50.1878,70.079,34.547
99.1621,49.883,75.9157,22.817
97.2063,49.6047,78.0691,22.036
105.17,49.8066,72.614,26.613
109.533,50.0171,76.121,31.368
111.575,49.6864,73.608,32.294
112.807,50.5068,74.934,33.158
102.33,49.9304,78.3436,26.19
99.0257,49.9419,77.1068,23.118
117.412,49.9624,72.092,36.306
111.619,49.8017,76.484,33.097
111.51,50.4079,73.184,31.509
100.595,49.9641,78.4092,24.855
101.779,49.9277,77.6083,25.725
102.367,50.0847,77.2267,25.815
100.17,49.9687,76.69,24.081
101.723,49.6392,80.0429,26.322
105.715,49.8676,74.299,27.72
109.068,50.1663,77.498,31.366
98.0905,49.3399,78.4406,22.864
109.934,50.2583,74.506,31.497
104.48,50.0305,75.602,27.081
102.593,49.529,75.205,25.717
103.636,49.3401,76.705,26.833
95.8949,49.6451,77.9391,20.935
96.2194,49.4301,77.5797,21.106
103.805,49.7017,77.452,27.047
103.617,50.0505,77.848,27.196
106.544,50.0528,75.247,28.46
100.187,49.9407,76.4883,23.957
104.38,49.7491,75.343,26.85
106.474,50.1551,76.172,28.874
100.642,49.6958,78.3613,24.897
104.021,49.9049,76.405,27.078
109.745,50.6965,75.842,31.175
107.977,49.854,73.499,28.846
95.8316,49.6733,78.0762,20.879
116.531,49.9979,70.308,35.092
107.921,49.6713,73.741,29.155
101.73,49.8876,75.1916,24.599
103.921,50.0437,75.243,26.38
113.94,49.976,70.943,32.516
100.343,49.4742,77.1882,24.314
99.6271,49.6939,79.094,24.387
108.402,50.0712,75.878,30.332
102.875,49.7497,76.818,26.082
96.1412,49.5586,78.4835,21.291
96.6659,49.2778,79.3005,21.974
99.6264,49.3615,77.6937,23.78
101.061,49.3914,76.0332,24.458
96.2622,49.8119,79.5709,21.741
96.2232,49.7259,78.417,21.311
99.3627,49.7688,77.4846,23.474
105.856,49.6688,79.814,29.893
104.594,49.7956,73.135,26.047
93.3582,49.5778,80.2983,19.551
113.322,50.268,72.158,32.475
98.7131,49.7577,78.0949,23.304
96.8473,50.0002,79.432,22.086
113.666,50.226,72.799,33.342
97.0888,49.4448,76.2099,21.37
115.861,49.8158,74.508,35.858
113.884,50.069,70.5,32.796
105.011,49.7772,77.744,28.41
115.641,50.1906,72.806,35.489
107.018,50.0402,78.79,30.288
96.9744,49.3615,78.2209,21.858
113.1,50.3116,75.469,33.884
108.411,49.9806,75.072,30.376
105.533,49.9454,74.802,27.763
115.618,50.4556,74.123,35.23
111.137,50.7904,74.194,31.566
118.841,50.6251,69.891,36.177
109.459,50.0053,75.497,31.367
106.54,49.8615,75.811,29.027
104,49.6341,76.098,26.975
108.51,49.859,73.674,29.726
96.5739,49.777,79.143,21.694
109.383,50.5733,75.4,30.604
101.762,50.0962,76.1138,25.32
101.139,49.6736,76.2855,24.64
106.181,50.0676,75.913,28.484
