Ioff,Ion,SS,Vth
11.1915,4.95444,74.728,0.32827
11.0288,5.02846,73.835,0.31201
10.3096,4.98145,75.837,0.26078
11.0986,5.05702,76.894,0.32661
9.39312,4.99659,77.3636,0.19208
9.78081,4.96095,75.7727,0.21755
11.7115,4.97178,72.559,0.36212
10.1345,4.99178,74.5557,0.242
10.5141,4.97892,74.679,0.27036
9.52191,4.92756,78.0532,0.20342
10.7912,4.92695,75.263,0.29373
9.91404,4.99926,76.0857,0.23008
10.6676,4.97476,74.849,0.28641
10.072,4.98265,78.5529,0.24875
10.4063,4.9825,78.38,0.27558
10.2353,4.96239,74.5523,0.24992
10.5503,5.00062,77.437,0.28656
11.4469,5.04281,69.289,0.33286
10.3193,4.96475,78.644,0.27124
11.2558,4.98618,73.678,0.33112
9.74672,4.97695,77.8209,0.22167
10.6431,5.00804,73.206,0.27779
10.6915,4.98435,75.772,0.29113
10.6866,4.95847,74.084,0.28228
10.6974,4.97182,75.581,0.29028
10.5051,4.92453,77.072,0.27875
9.35857,4.94497,79.3047,0.19425
9.8571,4.91147,76.3697,0.22516
10.2284,5.02897,79.5509,0.26659
10.4551,5.0293,75.66,0.27223
10.0222,4.93267,77.6037,0.24283
9.94092,4.93199,77.5594,0.2351
10.9732,5.02978,77.886,0.32532
10.0838,5.04116,73.6942,0.23481
10.1924,4.96243,76.8941,0.25384
10.6474,5.00201,75.244,0.28598
10.7043,4.98058,75.478,0.28839
10.3736,4.9901,76.752,0.26883
10.6627,4.99358,74.373,0.28827
10.3633,5.01491,76.142,0.26404
9.72203,4.95715,77.5941,0.21892
11.3193,5.0158,72.043,0.32704
10.1208,4.95124,76.4671,0.24761
10.0082,5.00245,76.3737,0.23924
9.6612,4.91084,75.1954,0.20576
10.6495,4.98886,76.401,0.28878
9.52297,4.92045,79.9483,0.2088
11.4963,5.08231,75.635,0.35909
9.77646,4.96,76.7162,0.22035
11.5467,5.00663,73.431,0.35298
10.2875,5.01581,75.4534,0.25548
9.92556,4.9431,79.3728,0.2388
11.1751,5.00065,69.786,0.30649
11.3466,5.0144,75.138,0.33773
10.1035,5.00628,75.7255,0.24344
11.9912,5.0899,72.934,0.382
11.1116,5.03127,74.385,0.3165
11.0074,5.00035,75.026,0.31398
10.9414,5.02641,74.16,0.30423
10.5426,5.01856,80.423,0.29442
10.1127,4.95837,78.1655,0.25334
11.1929,5.03589,73.146,0.32813
10.1915,4.98007,77.0291,0.25516
10.4631,5.04079,73.401,0.26295
10.1427,4.99783,76.887,0.2507
10.9896,4.99536,71.593,0.30215
10.4882,5.00021,77.419,0.2815
10.066,4.93325,76.032,0.24068
10.8029,4.99534,75.469,0.29772
10.2608,4.96214,76.527,0.26114
9.8587,5.00686,75.8271,0.22473
9.29992,4.93004,82.4676,0.19689
10.9974,5.02556,71.556,0.29637
10.1176,4.99314,74.7605,0.24125
9.94955,4.93837,77.4018,0.23698
10.6443,5.03638,76.221,0.29134
9.6405,4.96272,79.2676,0.21614
10.1862,4.9366,75.9214,0.25127
10.0363,4.98548,74.8752,0.23628
9.7009,4.96,78.8676,0.22014
11.2499,5.0058,71.802,0.32085
11.5319,5.05326,71.639,0.33843
9.56085,4.93765,77.7069,0.20508
10.3752,4.96238,75.371,0.26265
10.4926,4.97721,76.601,0.27892
11.0699,5.04826,75.504,0.31944
10.8329,4.99162,77.343,0.30766
10.8484,4.98981,73.522,0.29204
11.1849,4.98455,75.184,0.32873
10.2864,4.97465,74.3008,0.25394
10.5626,4.94355,73.523,0.27113
11.3469,5.02564,70.761,0.32508
11.5115,5.01516,75.949,0.36007
10.6419,5.01994,74.5,0.28206
9.91703,4.98162,77.8329,0.2337
10.0141,4.975,75.7723,0.23647
11.6959,5.07364,71.31,0.35138
11.7445,5.05344,71.293,0.35108
11.3733,5.05534,73.862,0.34016
10.0851,4.97074,76.6618,0.24584
10.4482,4.95225,76.088,0.27509
10.8047,5.03931,75.381,0.29914
10.1321,4.96906,75.93,0.24576
10.5055,4.96933,80.926,0.2959
10.9782,5.01557,73.146,0.30659
10.412,4.98094,75.683,0.26935
10.3378,4.98912,75.036,0.26028
10.2713,5.01641,77.752,0.26525
11.1652,5.03553,74.788,0.32401
10.2196,5.00859,79.1709,0.26598
10.294,5.00859,75.4634,0.25861
10.4468,4.94235,76.878,0.27384
10.9409,5.02421,73.165,0.30047
10.6521,4.99329,75.751,0.28867
10.5684,5.01488,74.243,0.27322
10.9475,5.0756,74.594,0.30832
10.8899,4.9967,75.734,0.30713
10.7341,4.94312,79.168,0.31393
10.0969,4.94332,77.4053,0.24828
9.753,4.96771,78.5482,0.22477
10.7141,4.987,75.355,0.29415
10.9286,5.02323,73.586,0.30091
10.8767,4.99164,73.196,0.29482
10.6653,5.01511,73.097,0.27629
10.053,4.97631,80.7679,0.25629
10.7848,5.00556,74.743,0.29626
11.4124,5.00123,74.54,0.34149
10.2944,4.95884,79.39,0.27095
10.0606,4.98129,77.4469,0.24503
10.6866,4.98221,74.561,0.28608
11.3028,5.02871,76.922,0.3442
10.0568,4.97079,80.6873,0.25536
11.4072,5.0399,74.593,0.34718
10.7219,4.9652,73.844,0.28687
10.4014,4.9881,76.97,0.27228
8.81341,4.92813,78.3021,0.14755
8.88154,4.89918,77.99582,0.15093
10.9522,4.99113,77.085,0.31861
10.5211,5.01989,76.912,0.2842
9.00148,4.88787,79.29582,0.16423
10.6254,5.01781,77.114,0.28865
10.5288,4.98451,78.175,0.28779
10.157,4.98372,75.4325,0.24764
11.0626,5.02805,76.148,0.32297
10.5392,4.9772,77.031,0.28391
10.0082,4.9912,77.66,0.24131
10.1351,4.97416,75.686,0.2463
9.45813,4.96259,78.3945,0.19969
10.026,4.97314,75.0119,0.23424
11.0568,5.02275,73.251,0.31066
11.2687,4.99139,73.465,0.33104
9.99362,4.9572,79.4432,0.24616
9.97542,4.94964,74.7424,0.22983
10.4769,5.00025,73.413,0.26687
10.6912,5.01158,72.475,0.27784
10.9506,5.00936,77.472,0.32319
9.60377,4.98513,79.5124,0.21467
9.27549,4.93972,78.2981,0.18505
10.8758,4.96575,71.657,0.28956
10.3819,5.0325,76.27,0.2664
10.8958,5.007,77.191,0.31122
9.44157,4.95785,77.6394,0.19673
10.7585,5.00043,74.166,0.28896
11.2581,5.02183,74.558,0.33536
10.8977,5.00226,75.54,0.3082
11.8842,5.10046,71.597,0.36079
11.1699,4.96944,76.394,0.33283
9.70991,4.94696,77.4606,0.21691
10.4516,4.99809,76.434,0.27464
10.2678,4.97396,76.3805,0.25829
10.7377,5.03597,74.561,0.2889
9.95381,4.95971,74.796,0.22889
10.7804,4.99377,76.469,0.30054
11.136,5.11173,75.815,0.32589
10.0908,4.94886,78.0647,0.24943
10.4884,5.01539,74.184,0.26784
10.6689,5.00069,73.412,0.27945
10.2031,4.94855,78.0338,0.25744
10.3457,4.96989,79.156,0.27809
10.8549,5.04054,78.465,0.31282
10.098,4.97684,75.5152,0.24252
10.8502,4.98125,74.305,0.29798
10.0545,4.99178,77.1981,0.2438
10.4809,4.99913,75.767,0.27382
10.0215,4.95735,81.4679,0.25675
11.2371,5.05625,75.059,0.32277
9.86657,4.97026,77.5183,0.22956
10.2377,4.98052,78.706,0.26707
9.5367,4.9726,77.6683,0.20433
10.3853,4.97855,73.928,0.26211
10.075,4.95494,76.2542,0.24128
10.6488,4.97312,77.919,0.29458
9.46994,4.9764,77.8066,0.19934
11.1552,4.99225,74.806,0.32525
10.2543,4.99411,76.3582,0.25789
10.0607,4.99038,77.5548,0.24667
10.5886,5.00196,78.334,0.29358
9.76652,4.94589,76.8846,0.22064
10.5432,5.02401,75.207,0.27776
10.2777,4.97294,75.56,0.25843
9.98756,5.00944,74.7794,0.23239
11.2726,4.98708,74.003,0.33211
10.6446,5.05921,76.673,0.2882
10.1101,5.02173,77.6143,0.24975
10.7516,4.97761,73.591,0.29
10.0187,4.97447,75.2515,0.23478
10.8317,5.01268,76.288,0.30231
10.5402,4.98658,75.602,0.27735
10.1948,5.01399,78.2113,0.25949
11.0098,4.9849,77.613,0.31667
9.72732,4.98163,76.8448,0.21607
10.841,5.02134,74.805,0.30477
10.2922,4.97414,75.606,0.2579
11.8929,5.04034,71.124,0.3712
10.1531,4.99507,76.1409,0.24923
10.538,4.96699,79.1,0.29415
10.7796,5.01308,75.474,0.29571
11.2831,4.99294,74.914,0.33708
10.5388,4.97536,76.017,0.28096
10.5645,5.02184,78.358,0.28912
10.6876,4.9669,76.237,0.29207
10.8211,4.97283,76.649,0.30447
10.5983,4.97497,75.705,0.28374
9.78705,4.9304,77.565,0.22505
9.67809,4.97669,77.0832,0.21414
10.2415,4.98175,76.8687,0.25527
10.3066,4.99907,75.542,0.25779
10.3035,4.96188,77.087,0.26324
10.4446,4.98718,77.409,0.27669
10.1713,4.96428,75.7768,0.25043
11.0496,4.97783,72.567,0.31035
10.6042,5.00449,74.636,0.2797
9.35549,4.93672,80.2944,0.1948
9.13698,4.93941,77.5527,0.17177
10.2986,5.01127,75.41,0.25736
10.4207,4.96165,73.751,0.26306
10.0056,4.99189,78.242,0.24439
10.8433,5.02295,77.335,0.30548
10.9065,4.99609,75.315,0.30511
10.2646,4.95282,77.473,0.26369
9.31249,4.9228,81.9135,0.19715
10.2694,5.02039,79.846,0.2686
10.6729,5.06043,73.47,0.27895
11.1075,5.03747,74.899,0.322
10.891,5.01083,74.976,0.30406
10.8287,5.03446,75.109,0.29957
9.79538,4.95711,77.2065,0.22385
10.4324,4.93636,75.542,0.26876
10.3803,4.96756,73.48,0.25691
9.33927,4.94806,75.8041,0.18324
10.6357,4.98645,77.164,0.29177
10.0019,4.98866,79.1699,0.24425
10.1675,4.9733,76.8151,0.2518
10.5309,5.02762,79.498,0.29072
9.78724,4.99409,78.8027,0.2272
10.0956,4.97341,76.6145,0.24357
10.6293,5.00967,73.096,0.27651
9.89404,4.99842,77.3718,0.23104
9.91399,4.94332,76.4588,0.2309
10.8591,4.9824,76.646,0.3077
10.4192,5.00788,74.592,0.26523
9.20912,4.95773,76.515,0.17511
10.5375,4.96537,73.378,0.27048
11.2712,5.10667,77.301,0.34324
9.80794,4.93115,77.9614,0.22818
10.5038,4.98325,79.43,0.28939
9.47452,4.94798,78.2812,0.20057
9.95453,4.95581,79.942,0.24355
11.6034,5.05108,71.921,0.35587
10.8839,5.06203,77.5,0.31104
10.5938,5.002,76.447,0.28899
10.6331,5.00918,76.444,0.28871
10.8359,5.01718,74.734,0.30141
10.6197,4.94865,73.358,0.27658
9.82619,4.97064,76.6648,0.22438
10.645,4.96596,77.296,0.29406
9.29641,4.93153,82.9004,0.19679
10.3182,4.96513,73.513,0.25624
10.2466,4.97862,76.3948,0.25658
10.0314,5.00357,77.0137,0.24236
10.0464,4.95578,80.7592,0.25702
9.75259,4.95734,76.5047,0.21921
10.5921,4.966,79.386,0.29876
10.3738,5.01125,78.592,0.27463
9.95099,4.99743,80.1466,0.24638
9.91375,4.96766,77.8163,0.23565
10.9219,5.04498,74.44,0.30203
9.76888,4.98667,77.466,0.2229
10.522,5.0063,76.187,0.2785
9.9068,4.9221,77.4028,0.23359
9.90591,4.95772,76.6331,0.22769
9.23677,4.94944,78.5915,0.18134
10.3804,4.96615,75.324,0.26423
10.1825,4.97363,76.6708,0.25508
9.91916,4.94066,76.7211,0.23111
11.855,5.01802,71.895,0.37296
10.027,4.99207,77.4315,0.24146
9.15206,4.95174,77.2892,0.17333
10.3878,4.97965,77.66,0.27274
9.6115,4.97422,78.4723,0.21147
11.1475,4.963,74.408,0.31916
10.2349,4.9599,76.7322,0.25818
10.9022,5.03181,72.566,0.29283
9.95391,4.95321,78.9658,0.24066
10.8692,4.98355,75.446,0.31001
10.1013,5.03127,74.184,0.2381
11.0439,4.98241,74.483,0.31625
10.5367,5.00853,74.526,0.27283
10.5736,5.01189,75.756,0.28389
9.94952,4.92753,75.0885,0.22892
10.7705,4.94984,76.474,0.30306
10.912,4.99835,77.469,0.31456
9.90353,4.97531,76.5201,0.23015
10.7373,4.97569,75.541,0.29555
9.55676,4.91383,78.8019,0.20756
10.8349,4.98397,74.223,0.29755
10.282,5.00389,76.586,0.26155
10.0633,4.94963,73.6422,0.23386
11.0969,5.01055,76.735,0.33051
10.6235,5.00425,77.062,0.29138
10.5252,4.99606,76.397,0.27997
10.6176,5.03247,74.72,0.27955
11.3951,5.11142,75.486,0.34162
9.99494,4.97356,74.4671,0.23025
11.4161,5.02449,69.947,0.32263
10.9944,4.98398,73.158,0.3066
9.99843,4.96327,75.8787,0.23605
10.1844,4.94244,78.5888,0.26027
9.61877,4.94112,77.6124,0.20965
10.4506,4.95765,76.921,0.27748
10.0739,4.93685,76.9781,0.2462
10.036,4.93209,77.6668,0.24532
10.9711,4.98788,72.854,0.29929
10.8752,4.99091,71.826,0.29087
12.1937,5.00721,74.739,0.41055
10.9365,5.01888,77.254,0.31527
10.5316,4.98864,76.282,0.28348
9.42333,4.97432,76.266,0.19099
10.5094,5.00337,77.831,0.28412
10.6294,4.99441,76.31,0.28613
10.7044,4.98478,74.593,0.28971
9.68664,4.93657,79.0886,0.21897
10.2541,4.97036,75.6285,0.2545
10.2982,4.98189,74.9614,0.25594
9.74288,4.97524,79.4318,0.22597
11.5899,5.04004,72.637,0.34966
10.3924,4.99298,74.356,0.26544
11.837,5.07981,72.429,0.37199
10.5531,4.97111,76.711,0.28608
10.1528,4.92044,77.6183,0.25516
10.2122,4.98445,74.818,0.24878
10.1684,4.96061,78.9944,0.26213
9.84799,4.97035,79.0199,0.2329
10.2338,4.99036,77.834,0.26231
10.4828,4.9999,73.958,0.26663
10.0882,4.99236,76.0904,0.2441
10.6742,5.00562,79.023,0.30265
10.8359,4.97405,74.53,0.29835
11.269,5.04134,74.026,0.32875
10.3153,4.99936,80.008,0.27351
11.0904,5.06875,72.819,0.312
10.2525,5.02247,77.6376,0.25762
11.4295,5.07018,72.472,0.33277
9.87484,4.97362,77.1156,0.2296
11.1507,5.0359,71.634,0.3123
11.2468,4.99689,73.009,0.32957
10.9658,5.00927,76.579,0.31405
10.6767,5.011,74.075,0.28562
9.71906,5.00815,75.3754,0.21178
10.3254,4.98537,78.282,0.27156
9.95023,4.97949,75.673,0.23016
9.47875,4.95723,77.3115,0.19792
11.6111,5.02524,73.476,0.35275
10.1372,4.97672,77.1413,0.24951
9.84047,4.92699,76.1358,0.22465
10.9747,5.04733,76.251,0.31578
10.9935,4.97662,75.74,0.31683
10.3198,4.99062,74.312,0.25739
10.1787,4.97471,76.5912,0.25201
11.0365,5.01916,73.96,0.30966
9.92141,4.98423,78.3078,0.23838
11.5994,5.00329,74.292,0.36178
10.946,5.04551,76.107,0.30601
10.3962,4.98729,78.629,0.27822
11.1283,4.96348,75.37,0.32285
11.4497,5.06185,77.248,0.35583
10.2418,4.99757,76.112,0.25696
10.419,5.03511,80.261,0.28338
9.83927,4.94305,81.2578,0.23909
10.4619,5.01272,77.542,0.27939
10.9265,4.96706,74.021,0.30588
10.3754,4.98862,76.882,0.2692
10.2867,4.99204,80.633,0.27582
9.60862,4.92155,79.0389,0.2127
12.1356,5.0301,71.903,0.39143
11.1988,5.00413,73.61,0.3237
10.3382,5.0683,76.16,0.26253
11.1957,5.06565,71.821,0.31579
10.3427,4.9694,75.749,0.26379
9.52962,4.95996,81.0409,0.2135
10.2758,4.9806,77.648,0.26616
10.2448,4.94429,77.4316,0.26076
10.7595,4.94433,75.385,0.29625
10.0587,4.98527,76.4458,0.24456
10.3071,4.97327,78.623,0.27039
10.3083,4.99439,78.487,0.26972
11.1974,5.06811,73.569,0.32267
10.8344,5.00466,75.436,0.30164
10.0691,5.02062,73.674,0.23403
11.1903,4.9959,74.398,0.32164
10.381,4.99808,75.364,0.26444
10.4752,4.95808,74.702,0.27034
10.0842,4.97054,75.4204,0.24211
10.8814,5.03477,75.426,0.30741
11.3941,5.0732,73.329,0.33436
9.38133,4.95376,80.0899,0.19691
9.74118,4.93616,79.0992,0.22571
10.153,4.99911,78.644,0.2533
10.5749,5.03166,75.823,0.28299
10.3205,4.98285,76.578,0.26541
10.2791,4.95916,78.016,0.26515
10.2373,4.99723,75.9313,0.25515
10.4156,5.0339,76.456,0.27088
10.8892,5.03521,75.773,0.3067
10.8839,4.99775,71.753,0.29039
10.1335,5.00372,75.535,0.24445
11.6752,5.01056,71.166,0.35715
9.51794,4.96652,79.9308,0.20898
9.66233,4.93889,74.9847,0.20556
9.99441,5.01862,79.4966,0.24744
11.5185,5.01711,73.559,0.35358
11.3757,5.05673,71.795,0.32397
11.0367,4.99518,75.588,0.31859
10.9972,4.98401,73.495,0.30652
10.2406,4.97348,74.5115,0.24966
9.98951,4.93749,75.8784,0.23458
10.6696,4.93742,80.649,0.30848
9.51679,4.93743,79.4111,0.20691
9.97111,4.95207,77.9159,0.24011
10.093,4.97999,79.2335,0.25376
10.421,4.99105,77.85,0.27478
10.3693,4.98158,76.649,0.26885
10.9892,5.03996,75.218,0.31221
10.7057,4.99386,76.187,0.29665
10.0709,4.93447,77.8671,0.24679
10.6551,5.03947,72.747,0.27441
10.4022,4.98293,75.818,0.26973
11.1667,5.04656,72.863,0.31729
10.6683,4.98908,74.708,0.28513
10.5737,5.00797,75.864,0.2803
11.5015,5.05005,74.199,0.34687
10.7572,4.99846,75.892,0.29619
10.3461,4.9888,74.321,0.25907
11.4272,5.05397,76.739,0.35328
9.41962,4.95632,77.2319,0.19284
10.3336,5.01286,76.17,0.26386
10.3659,4.98036,76.144,0.26652
10.2914,5.00603,75.5895,0.25668
10.4241,4.97813,75.069,0.26811
10.141,5.06183,77.449,0.25255
9.73182,4.93981,77.7477,0.22023
11.2316,5.01972,74.52,0.32527
10.3806,4.96884,78.642,0.27696
9.81873,4.97556,76.6831,0.22269
10.3578,4.99178,75.98,0.26482
10.6459,4.95195,75.649,0.286
11.1184,5.04598,74.876,0.32306
10.111,4.92775,76.551,0.24805
10.2736,5.00294,74.9416,0.25286
10.7672,4.98441,77.513,0.30535
10.7579,5.01238,74.531,0.29275
10.2087,4.96526,76.7017,0.2547
11.1241,5.01641,76.156,0.32599
11.6024,5.05523,72.239,0.34816
9.45615,4.9068,79.984,0.20347
10.6843,5.03235,76.903,0.29421
10.5163,4.97994,76.896,0.28177
10.6572,4.98374,75,0.28417
10.9408,4.99515,77.099,0.31682
9.9359,4.99712,76.4288,0.23286
9.35605,4.96597,80.7364,0.19658
10.8015,4.99203,75.487,0.30027
9.88967,4.96633,76.8733,0.23081
9.88763,4.96673,77.4449,0.23129
9.93664,4.96209,76.2399,0.23217
8.96418,4.913,80.07862,0.16297
10.8097,4.96405,74.848,0.29715
10.8529,5.00254,73.997,0.29882
9.61216,4.96621,76.84,0.20936
11.739,5.0483,74.41,0.36484
10.5178,5.0863,75.579,0.27519
10.4185,4.98516,75.063,0.26641
9.92403,4.97996,76.0792,0.23169
11.7418,5.01328,74.394,0.36605
10.8197,4.99855,77.792,0.30961
10.6275,4.97734,75.232,0.27221
10.6446,4.98341,75.143,0.28496
11.4603,5.01043,75.48,0.35564
10.6859,5.02591,75.159,0.288
10.0928,4.99332,75.0012,0.23991
10.3278,4.98177,75.873,0.2605
10.056,4.97992,76.8048,0.24284
11.1374,5.01839,75.791,0.32866
11.238,5.03916,73.408,0.3254
10.3297,4.97286,74.584,0.2571
10.9772,5.0829,72.373,0.30332
10.765,5.02996,76.539,0.29821
10.3416,4.96021,77.304,0.26922
9.99354,4.93954,76.4537,0.23712
9.18152,4.95185,80.2181,0.18131
11.2475,5.00796,74.741,0.33877
10.5582,4.99184,76.547,0.28224
10.7891,4.97439,73.217,0.29521
10.6941,5.03565,73.422,0.28068
9.85801,4.95354,77.4739,0.22832
9.87956,4.95111,75.373,0.22572
10.6302,4.99892,74.844,0.28462
11.0265,5.03314,72.686,0.30734
9.31053,4.9386,79.4126,0.18958
9.96083,5.01468,76.5818,0.23496
11.6386,5.02264,73.273,0.3571
10.6304,4.98782,76.191,0.28848
10.1762,4.939,75.447,0.24844
10.4707,4.98074,75.245,0.26911
11.0007,4.99938,73.415,0.30635
10.9865,5.04771,72.687,0.29917
10.3161,4.97379,74.284,0.25554
11.0102,5.00521,79.79,0.33224
10.5315,5.01055,76.65,0.28038
9.67089,4.96788,78.3994,0.21629
9.99705,4.97096,76.4006,0.2355
10.3662,5.00321,76.285,0.26564
11.3212,5.04791,72.096,0.32392
10.6785,4.98547,73.988,0.28606
9.78984,4.97556,78.9246,0.22744
9.7023,4.99859,78.3606,0.22101
11.344,5.00996,74.227,0.33581
10.1885,4.98618,74.4758,0.24638
9.70842,4.95826,78.2502,0.21921
9.84671,4.96343,79.1077,0.23258
11.866,5.03613,69.767,0.36617
10.2912,4.93926,77.15,0.26454
9.41283,4.94553,78.0715,0.19493
9.90264,4.95994,80.8957,0.24356
10.2768,4.9539,76.1335,0.25905
10.1272,4.96849,78.8844,0.25565
10.8303,4.98953,72.788,0.29217
9.98342,4.97267,78.3689,0.24267
10.1414,4.95946,77.8834,0.25435
9.86733,4.9703,75.0916,0.22397
9.93211,4.95702,80.5469,0.2453
9.52875,4.94286,80.1713,0.21034
9.45342,4.94696,79.0834,0.20125
10.5947,4.95545,79.541,0.29749
10.7122,4.99424,75.962,0.29475
10.9478,4.99697,72.369,0.30041
11.09,5.01828,74.744,0.31911
10.4232,4.98747,75.654,0.26703
10.1485,4.93984,75.1576,0.24567
11.2356,5.04203,73.854,0.32811
10.6485,4.97175,78.758,0.29795
10.8324,4.93617,76.07,0.30734
10.2982,4.98322,75.7721,0.25726
10.4277,4.97535,78.665,0.2786
10.5091,4.94295,75.631,0.27528
11.1745,5.04271,71.495,0.31101
9.99167,4.94601,75.4379,0.23328
10.8451,5.0437,73.059,0.2911
10.1328,5.02365,74.5003,0.24179
10.9724,5.03573,75.464,0.3125
10.3117,4.97485,78.622,0.27061
11.0988,5.02586,75.274,0.32187
10.1662,4.96753,79.989,0.26345
10.5476,4.99745,79.471,0.29284
10.0226,4.96183,77.1214,0.24215
9.80177,4.91996,76.3106,0.22001
10.1684,4.98592,79.1443,0.25992
10.5165,5.01027,74.527,0.27203
9.92282,4.98878,77.1854,0.23441
10.8942,5.00216,71.804,0.29089
9.36909,4.94075,76.6356,0.18829
9.88895,4.96055,75.383,0.22562
11.2029,5.0963,71.27,0.31106
9.95496,4.98775,76.7731,0.23498
11.4207,5.01073,74.115,0.34219
11.7814,5.03354,71.556,0.35634
11.3524,5.0191,73.188,0.32698
10.2158,4.9897,79.5301,0.2668
11.5717,5.0533,73.271,0.35209
9.76895,4.97062,78.2009,0.22343
10.1157,4.96545,77.7035,0.25149
10.7853,5.03259,74.04,0.29243
10.2495,4.98558,75.094,0.25244
10.2195,4.99424,78.5522,0.26136
9.2924,4.92977,80.0959,0.18998
10.5107,5.00021,77.151,0.2801
10.101,4.94857,75.9812,0.24354
11.1636,5.03598,75.538,0.32842
10.4851,4.97153,76.46,0.27614
11.0261,5.01737,74.642,0.30961
10.1982,5.00161,78.8138,0.26131
11.5206,5.07136,74.624,0.35199
9.89483,4.97361,77.1289,0.23328
10.5188,4.96445,74.32,0.27216
10.3028,4.99612,78.11,0.26811
9.8547,4.96433,78.8678,0.23242
10.2576,4.98511,75.8321,0.25612
10.5483,4.98447,79.162,0.2925
9.96409,4.98253,74.9447,0.23088
10.0076,4.98222,78.8395,0.24651
11.2439,5.02905,75.471,0.333
11.0103,4.9977,75.724,0.31525
11.1978,5.06029,69.517,0.30394
11.1443,5.0206,76.399,0.33012
10.1144,5.00111,76.342,0.24667
10.7554,4.99267,73.055,0.28675
8.99887,4.9447,79.29912,0.16526
10.5653,5.0474,76.45,0.28315
10.1364,4.99178,76.0704,0.24739
10.3841,4.97736,74.892,0.26226
10.4467,5.03951,75.706,0.27012
9.69173,4.99432,76.821,0.21426
10.5559,4.98632,77.811,0.28889
10.8207,4.98082,74.145,0.29787
10.1623,4.98295,79.718,0.26123
10.716,5.02698,76.29,0.29296
10.5294,4.97122,74.159,0.27266
10.5536,4.99091,76.465,0.28206
11.1877,5.04612,72.035,0.31375
9.43442,4.93156,77.6453,0.19527
10.5608,5.04769,75.405,0.27669
9.709,4.92842,77.7411,0.21519
10.9768,5.01881,76.381,0.31395
10.4172,4.97643,77.224,0.27467
10.0273,5.01473,80.334,0.25257
9.23663,4.92604,82.0657,0.19037
10.5446,4.96134,75.517,0.2795
9.64937,4.99518,78.7052,0.21638
10.2577,4.96568,76.7413,0.26081
10.0188,4.99623,77.6132,0.24259
9.56407,4.95889,78.5279,0.20925
9.41989,4.9928,78.451,0.19618
10.5874,4.95704,75.693,0.28533
10.3516,5.01868,73.606,0.2555
11.2381,5.05326,74.925,0.32962
10.2496,4.9887,78.157,0.26395
9.65422,4.97284,79.5092,0.22011
10.4583,5.00461,75.468,0.2703
11.1247,5.09004,72.801,0.30905
10.3113,4.97079,76.389,0.26238
10.8877,4.96559,76.259,0.30996
10.3173,4.99867,75.57,0.26383
10.5098,5.02888,72.244,0.26169
10.4061,4.9875,74.623,0.26504
9.47301,4.92027,77.8619,0.19965
11.04,4.98304,74.79,0.31683
10.1882,4.97199,76.7134,0.2542
10.9808,4.99613,73.564,0.30767
11.8173,5.03499,73.75,0.37327
9.94714,4.9486,78.0384,0.23858
10.8937,5.00886,74.732,0.302
10.4233,5.00173,77.705,0.27455
10.7994,5.00483,74.735,0.29681
10.3814,4.97906,77.203,0.27259
10.0452,4.9864,77.6036,0.24371
9.87431,4.96705,80.5895,0.23917
10.2731,4.90745,74.6824,0.25498
11.9064,5.05773,74.428,0.3905
9.67595,4.90991,77.9782,0.21553
10.5595,4.97834,77.713,0.28693
10.5897,4.97267,76.276,0.28436
11.0227,5.02843,74.303,0.31151
10.8079,5.04577,76.516,0.30101
10.3602,4.95463,78.59,0.27699
10.4364,4.96838,74.356,0.26519
10.3992,4.96278,74.017,0.26365
11.8243,5.02381,70.702,0.35779
11.4036,5.04523,74.388,0.34225
9.3348,4.93494,78.6709,0.1904
9.55823,4.96915,76.0367,0.20164
11.1911,5.02227,73.68,0.33092
11.2687,4.97082,77.172,0.3475
10.3679,5.00187,75.764,0.26506
10.1563,4.96872,76.5963,0.2508
10.8695,4.97622,76.01,0.3056
10.1473,4.97034,79.9451,0.2623
10.3746,4.99409,79.584,0.27836
10.2807,4.97188,77.735,0.26539
10.7685,4.99736,73.92,0.29395
10.354,5.00116,77.491,0.27021
10.571,4.98093,79.893,0.29638
10.0813,4.95594,76.6226,0.24312
10.3338,4.95814,74.559,0.25841
10.7648,4.97947,75.625,0.29786
10.0895,4.9551,77.5306,0.24747
11.2421,4.99039,73.05,0.32531
10.5642,4.9547,76.568,0.28422
11.4515,4.99564,73.31,0.34306
12.0489,5.08119,72.984,0.37564
10.7804,4.9871,77.822,0.30772
10.1102,4.98081,76.8942,0.24672
11.065,4.99421,76.2,0.32395
10.7092,5.00219,74.353,0.2886
10.5048,4.97983,76,0.2781
9.89295,4.97173,79.9831,0.23964
10.0772,4.98338,79.8706,0.25381
12.0444,4.97674,68.406,0.37498
10.5287,4.96935,76.784,0.28208
10.5682,4.98251,75.642,0.27841
10.3348,5.01445,77.537,0.26784
10.8047,5.05106,74.42,0.29404
10.1421,5.02279,77.2828,0.25135
9.7427,4.97481,80.3136,0.22879
10.2127,4.90673,78.2792,0.26175
10.6274,4.99445,79.445,0.3002
9.81123,5.03144,78.465,0.22858
10.3988,4.95759,76.918,0.27283
11.0411,5.02978,75.884,0.31903
9.79332,4.92671,77.8595,0.22498
10.1294,5.01338,77.2632,0.2505
10.368,4.95442,76.467,0.26851
9.65721,4.95907,75.275,0.20559
10.8757,4.98377,73.212,0.29663
10.4721,5.00309,73.144,0.26249
11.2384,5.01115,76.105,0.33767
10.4385,4.99228,73.267,0.26072
